stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding
1468,998,Trafalgar and Cross,43.457277,-79.681575,0
53,1000,John R Rhodes - Seniors Residence,43.443333,-79.679046,1
545,1001,Oaktown Plaza,43.446541,-79.688453,1
694,1002,Trafalgar Village,43.455431,-79.687097,1
668,1003,Oakville Place,43.460343,-79.687596,2
185,1004,Walmart,43.483508,-79.718756,2
586,1005,Oakville Senior Citizens Residence,43.399518,-79.705226,1
1070,1006,Bronte Village Mall,43.395685,-79.711316,1
618,1007,250 Woodside Dr,43.415874,-79.697087,1
123,1008,Fortinos,43.438182,-79.676601,1
823,1009,Knox Heritage Place,43.469576,-79.718964,1
594,1010,Munn's Ave + Neyagawa Blvd,43.461547,-79.722434,2
472,1011,Neyagawa Blvd + Winding Woods Dr,43.461095,-79.727042,2
396,1012,Neyagawa Blvd + River Oaks Blvd West,43.460693,-79.730184,2
421,1013,River Glen Blvd + Neyagawa Blvd,43.460773,-79.737218,2
960,1014,Neyagawa Blvd + Riverbank Way,43.462994,-79.742477,2
318,1015,Neyagawa Blvd + Dundas St West,43.464697,-79.74474,2
200,1016,Towne Blvd + Grovehill Rd,43.46868,-79.73861,1
128,1030,Proudfoot Trail + Waubanoka Way,43.449697,-79.745604,2
817,1031,Proudfoot Trail + Falkland Cr,43.451916,-79.748809,2
740,1032,Pine Glen Rd + Dashwood Dr,43.45211,-79.753089,2
819,1033,Pine Glen Rd + Whistling Springs Cr,43.446143,-79.760325,2
989,1034,Pine Glen Rd + Castlebrook Rd,43.443467,-79.761764,2
141,1035,Pine Glen Rd + Postmaster Dr,43.441639,-79.763659,2
422,1036,Postmaster Dr + Woodbriar Ct,43.440293,-79.760475,2
941,1037,Postmaster Dr + Woodcrest Dr,43.439786,-79.754453,2
939,1038,Postmaster Dr + Westoak Trails Blvd,43.438693,-79.7519,2
696,1041,Valleyridge Dr + Highvalley Rd,43.431058,-79.776064,2
749,1042,Valleyridge Dr + Stornoway Circle,43.432208,-79.778114,2
1023,1043,Colonel William Pkwy + Richview Blvd,43.423241,-79.770121,2
1285,1044,Upper Middle Rd West + Trawden Way,43.421184,-79.760598,1
102,1045,Valleyridge Dr + Highvalley Rd,43.430939,-79.776162,2
1290,1050,Postridge Dr + Dalebrook Dr,43.485306,-79.713356,2
1136,1051,Holy Trinity H. S.,43.472474,-79.724054,1
907,1052,Kestell Blvd + Coronation Dr,43.490167,-79.703483,2
1000,1053,Kestell Blvd + 8th Line,43.488275,-79.705639,2
609,1054,8th Line + Kestell Blvd,43.488098,-79.705515,2
776,1055,Kestell Blvd + Coronation Dr,43.489937,-79.70357,2
1312,1056,Golden Briar Trail + Glenashton Dr,43.481691,-79.708049,2
1655,2107,Joshuas Creek Dr + Ironoak Way,43.491171,-79.680692,1
1656,2108,Trafalgar Rd + Dundas St East,43.487978,-79.720021,2
1657,2109,Trafalgar Rd + Dundas St East,43.487801,-79.719282,2
1658,2110,Trafalgar Rd + Burnhamthorpe Rd East,43.501758,-79.738557,2
1659,2111,Trafalgar Rd + Burnhamthorpe Rd East,43.501601,-79.737882,2
1660,2112,Upper Middle Rd East + 8th Line,43.48095,-79.69541,1
1661,2113,Upper Middle Rd East + 8th Line,43.48046,-79.69551,1
1638,2114,Sixteen Mile Dr + Isaac Ave,43.48033,-79.73411,2
1639,2115,6th Line + Kaitting Trail,43.48007,-79.73046,2
1640,2116,Sixteen Mile Dr + Colton Way,43.47846,-79.73552,2
1641,2117,Sixteen Mile Dr + Colton Way,43.47901,-79.73527,2
1642,2118,Sixteen Mile Dr + Preserve Dr,43.47653,-79.73762,2
1643,2119,Sixteen Mile Dr + Preserve Dr,43.47697,-79.73739,2
1662,2120,Sixteen Mile Dr east of Gardenia Gt,43.47345,-79.74101,2
1644,2121,Sixteen Mile Dr east of Carding Mill Tr,43.47352,-79.7412,2
1645,2122,Sixteen Mile Dr + George Savage Ave,43.47179,-79.7428,1
1646,2123,Sixteen Mile Dr + George Savage Ave,43.47226,-79.74257,2
1663,2124,Sixteen Mile Dr east of Trailside Dr,43.47018,-79.74443,2
1664,2125,Sixteen Mile Dr east of Trailside Dr,43.47024,-79.74465,2
1647,2126,Sixteen Mile Dr + Gladeside Ave,43.46767,-79.74586,1
1648,2127,Sixteen Mile Dr + Gladeside Ave,43.46801,-79.74588,1
1649,2128,Neyagawa Blvd + Dundas St West,43.4655,-79.74588,2
1665,2129,Trafalgar Rd + Highway 407 GO Carpool,43.506475,-79.745817,1
1650,2130,Neyagawa Blvd + Sixteen Mile Dr,43.46633,-79.74698,1
1651,2131,Neyagawa Blvd + Dundas St West,43.46485,-79.7455,2
1652,2132,Sixteen Mile Dr + Larry Cr,43.48076,-79.73387,2
1653,2133,Sixteen Mile Dr + 6th Line,43.48159,-79.73268,2
1636,2134,Pine Glen Rd + Old Bronte Rd,43.433367,-79.773027,2
1637,2135,Pine Glen Rd + Khalsa Gate,43.433572,-79.77246,2
1633,2136,McCraney St East + Montclair Dr,43.464652,-79.701521,1
1628,2137,1375 North Service Rd East,43.482447,-79.673332,1
1629,2138,Opposite 1375 North Service Rd East,43.482447,-79.673076,2
1620,2139,Industry St + South Service Rd East,43.469522,-79.674179,2
1621,2140,South Service Rd East + Chartwell Rd,43.466772,-79.677299,1
1622,2141,468 South Service Rd East,43.465177,-79.678987,2
1623,2142,Opposite 468 South Service Rd East,43.465255,-79.679157,2
1624,2144,Opposite 374 South Service Rd East,43.46253,-79.681908,2
1625,2145,South Service Rd East + Davis Rd,43.459821,-79.681288,2
1626,2146,South Service Rd East + Davis Rd,43.459616,-79.68134,2
1630,2147,Dundas St West + Grand Oak Trail,43.437905,-79.77443,1
1631,2148,Dundas St West + Grand Oak Trail,43.437799,-79.773952,1
1632,2149,Hospital Gate + Volunteer Way,43.448847,-79.766398,2
1610,2150,Upper Middle Rd West east of Grand Oak Trail,43.428482,-79.752677,2
1558,2151,Upper Middle Rd West east of Grand Oak Trail,43.428597,-79.752981,2
1559,2152,Dundas St West + 4th Line,43.456951,-79.753542,1
1560,2153,Dundas St West + 4th Line,43.456463,-79.7547,1
1517,2154,Upper Middle Rd East + Trafalgar Rd,43.474308,-79.702806,1
1518,2155,Rebecca St + Great Lakes Blvd,43.38455,-79.73442,1
1608,2156,Rebecca St + Great Lakes Blvd,43.385099,-79.734202,1
1561,2157,Pine Glen Rd + Postmaster Dr,43.441065,-79.764034,2
1562,2158,Pine Glen Rd + Crestmont Dr,43.439952,-79.765233,2
1563,2159,Pine Glen Rd + Falling Green Dr,43.437756,-79.767606,2
1564,2160,Pine Glen Rd + Grand Oak Trail,43.435469,-79.770053,2
1519,2161,Winston Park Dr + Bristol Circle,43.516984,-79.684815,2
1520,2163,Winston Park Dr + Bristol Circle,43.50893,-79.671179,2
1521,2164,Winston Park Dr + Plymouth Dr,43.510121,-79.674972,2
1565,2165,Kingsway Dr + Wynten Way (west),43.495278,-79.663369,2
1566,2166,Sheridan Garden Dr + Gable Dr,43.492783,-79.654442,2
1567,2167,Wynten Way + Kingsway Dr,43.494636,-79.663291,2
1522,2168,Harvester Rd + Burloak Dr,43.391583,-79.752392,2
1523,2169,Great Lakes Blvd + Michigan Dr,43.386346,-79.741959,1
1524,2170,Harvester Rd + Syscon Court,43.390229,-79.753875,1
1525,2171,Harvester Rd west of Burloak Dr,43.391549,-79.752929,1
1526,2172,Harvester Rd + Gateway Dr,43.387802,-79.756439,1
1527,2173,Harvester Rd + Syscon Rd,43.390773,-79.753709,1
1528,2174,Harvester Rd + Sheldon Court,43.385884,-79.758258,1
1529,2175,Harvester Rd + Gateway Dr,43.388199,-79.756339,1
1530,2176,Harvester Rd + Century Dr,43.384169,-79.760334,1
1531,2177,Harvester Rd + Sheldon Court,43.386269,-79.758312,1
1532,2178,Harvester Rd at Appleby GO Station,43.381986,-79.762642,2
1533,2179,Harvester Rd + Century Dr,43.384484,-79.760283,1
1534,2180,Harvester Rd + South Service Rd,43.378894,-79.765874,1
1535,2181,5155 Harvester Rd,43.381984,-79.762935,2
1536,2182,Harvester Rd east of Appleby Line,43.377924,-79.766827,2
1537,2183,Harvester Rd + South Service Rd,43.379256,-79.765769,2
1538,2184,Appleby Line south of Harvester Rd,43.376516,-79.766033,2
1539,2185,Fairview St east of Appleby Line,43.373899,-79.761654,1
1540,2186,Fairview St + Appleby Line,43.373988,-79.761995,1
1541,2187,Fairview St at Appleby GO Station,43.377223,-79.758381,1
1542,2188,Fairview St at Appleby GO Station,43.377162,-79.758715,1
1543,2189,Appleby GO station,43.379161,-79.75999,1
1568,2192,Dundas St West + Zenon Dr,43.429462,-79.783253,2
1611,2193,Dundas St West + Colonel William Parkway,43.428995,-79.783223,2
1569,2194,Dundas St + Sutton Dr,43.412383,-79.801999,2
1612,2195,Dundas St + Sutton Dr,43.411808,-79.802081,2
1570,2196,Dundas St + Appleby Line,43.407271,-79.807746,1
1613,2197,Dundas St + Appleby Line,43.407258,-79.807077,1
1571,2198,Dundas St + Cornerstone Dr,43.401057,-79.814184,2
1614,2199,Dundas St + Millcroft Park Dr,43.400499,-79.814295,1
1572,2200,Dundas St + Tim Dobbie Dr,43.398235,-79.817309,1
1615,2201,Dundas St + Weslock Common,43.397589,-79.817482,1
1573,2202,Dundas St + Rotary Way,43.395319,-79.820545,2
1616,2203,Dundas St + Berwick Dr,43.39474,-79.820647,1
1574,2204,Dundas St + Walkers Line,43.392806,-79.823361,1
1617,2205,Dundas St + Walkers Line,43.391309,-79.824509,2
1575,2206,Dundas St + Highway 407 GO Carpool,43.389191,-79.828892,2
1272,2207,Dundas St West + Harman Gate,43.473986,-79.734616,2
296,2208,Dundas St West + Preserve Dr,43.474502,-79.73464,2
404,2209,North Service Rd West + 4th Line,43.438869,-79.709743,2
228,2210,Oak Park Blvd + Parkhaven Blvd,43.480881,-79.718359,2
363,2211,Dundas St East + 9th Line,43.507903,-79.697396,1
468,2212,Dundas St East + 9th Line,43.508606,-79.697332,2
977,2213,Hays Blvd + Taunton Rd,43.484322,-79.717987,2
820,2214,Burloak Dr + Great Lakes Blvd,43.386165,-79.742593,2
561,2215,Speers Rd at Bronte GO Station,43.41511,-79.720927,2
866,2216,Speers Rd at Bronte GO Station,43.415478,-79.720906,2
1176,2217,Dundas St West + Lion Valley Park Rd,43.460753,-79.749379,2
254,2218,Dundas St West at Trafalgar Lawn Cemetery,43.461363,-79.749376,2
720,2219,Westoak Trails Blvd north of Skyvalley Cr,43.453241,-79.733397,1
427,2220,Westoak Trails Blvd north of Old Oak Dr,43.453077,-79.73333,1
311,2221,Westoak Trails Blvd + Treetop Terrace,43.4529,-79.737,1
863,2222,Westoak Trails Blvd + Oakpoint Rd,43.451544,-79.738666,1
1268,2223,Westoak Trails Blvd + Proudfoot Tr,43.4479,-79.7429,1
849,2224,Westoak Trails Blvd + Proudfoot Tr,43.4479,-79.7426,1
1229,2225,Westoak Trails Blvd + Bloomfield Dr,43.4452,-79.7455,1
1131,2226,Westoak Trails Blvd + Bloomfield Dr,43.445121,-79.745256,1
1115,2227,Westoak Trails Blvd + Pheasant Ln,43.442563,-79.747439,2
635,2228,Westoak Trails Blvd + 3rd Line,43.441658,-79.748553,1
1015,2229,4th Line north of Upper Middle Rd West,43.446764,-79.734801,1
1024,2230,Pilgrims Way west of Potters Wheel Cr,43.435534,-79.720511,2
144,2231,Upper Middle Rd West + Elm Rd,43.4648,-79.7136,2
300,2232,Upper Middle Rd West + 4th Line,43.446453,-79.733781,1
942,2233,6th Line + Upper Middle Rd East,43.466436,-79.711186,2
1299,2234,Leighland Ave + Bomorda Dr,43.455657,-79.695349,2
1296,2235,River Oaks Blvd East + Namron Gate,43.47663,-79.706125,2
655,2236,River Oaks Blvd East + Oak Springs Rd,43.4755,-79.7084,1
959,2237,Glenashton Dr + Wembley Rd,43.477845,-79.712844,2
1127,2238,Glenashton Dr + Sawgrass Dr,43.47816,-79.712816,2
347,2239,River Oaks Blvd East + Oak Springs Rd,43.475269,-79.708687,1
1026,2240,River Oaks Blvd East + Trafalgar Rd,43.477,-79.7053,1
589,2241,Munn's Ave + Margot St,43.4676,-79.7227,1
160,2242,Towne Blvd + Mowat Ave,43.463094,-79.732389,1
657,2243,Towne Blvd + Callaghan Cr,43.4657,-79.7294,1
551,2244,Munn's Ave + Margot St,43.4675,-79.7226,1
1397,2245,Oakville Trafalgar Memorial Hospital - West Entrance,43.45054,-79.76471,1
1311,2246,8th Line + Granby Dr,43.481448,-79.696801,1
528,2247,8th Line south of Glenashton Dr,43.4848,-79.7014,1
698,2248,8th Line + Grenville Dr,43.482675,-79.698504,1
677,2249,Westoak Trails Blvd east of Bronte Rd,43.428681,-79.764909,1
1398,2250,Oakville Trafalgar Memorial Hospital - North Entrance,43.45181,-79.76568,1
890,2251,3rd Line north of Abbeywood Dr,43.43021,-79.73277,1
264,2252,RioCan Centre (East),43.3976,-79.7484,2
1100,2253,RioCan Centre (West),43.3971,-79.7515,1
268,2254,Great Lakes Blvd + Spring Azure Cr,43.378,-79.7207,1
164,2255,Wyecroft Rd + South Service Rd West,43.3945,-79.7494,1
917,2256,3rd Line + North Service Rd West,43.4267,-79.7285,2
639,2257,3rd Line + North Service Rd West,43.4272,-79.7286,2
726,2258,3rd Line + South Service Rd West,43.4218,-79.7214,1
462,2259,3rd Line + Wyecroft Rd,43.42117,-79.720944,1
565,2260,Bronte Rd + North Service Rd West,43.413,-79.7451,1
1399,2261,Oakville Trafalgar Memorial Hospital - East Entrance,43.45176,-79.76371,1
568,2263,Lakeshore Rd West + Great Lakes Blvd,43.376761,-79.718473,1
1046,2264,Upper Middle Rd West + Nottinghill Gate,43.44576,-79.734025,1
238,2266,8th Line + Falgarwood Dr,43.472173,-79.683777,1
571,2267,Lancaster Dr + Fairbanks Pl,43.479066,-79.688721,1
988,2268,White Oaks Blvd + Erin St,43.4723,-79.6946,2
947,2269,White Oaks Blvd + Litchfield Rd,43.4737,-79.6971,2
409,2270,Upper Middle Rd East + Joshuas Creek Dr,43.492157,-79.682592,1
763,2271,Upper Middle Rd East + Joshuas Creek Dr,43.492619,-79.68252,1
1177,2272,Golden Briar Trail + Glenashton Dr,43.481791,-79.707798,1
588,2273,3rd Line + Dundas St West,43.45035,-79.761298,2
1133,2274,Bristol Circle + Plymouth Dr,43.5059,-79.6797,1
969,2275,Bristol Circle + Coventry Rd,43.508359,-79.682995,1
5,2276,Bristol Circle + Brighton Rd,43.509758,-79.684921,1
799,2277,Bristol Circle + Portland Dr,43.511175,-79.686868,2
236,2278,Bristol Circle + Hyde Park Gate,43.51333,-79.688193,1
721,2279,Bristol Circle + Hampshire Gate,43.5188,-79.6823,1
41,2280,Bristol Circle + Dover Gate,43.518448,-79.678246,2
474,2281,Bristol Circle + Brighton Rd,43.5173,-79.6768,1
278,2282,Bristol Circle + Plymouth Dr,43.5143,-79.6742,1
401,2283,Bristol Circle + London Lane,43.5111,-79.6703,1
1203,2284,Bristol Circle + Winston Park Dr,43.509108,-79.67093,2
1006,2285,Reynolds St + Randall St,43.449,-79.667,1
22,2286,Wildwood Dr + 4th Line,43.431241,-79.698839,1
118,2287,River Oaks Blvd West + Marisha Ct,43.4646,-79.7254,1
166,2288,Lakeshore Rd West east of Shelburne Pl,43.381707,-79.717413,1
1016,2289,Speers Rd east of Woody Rd,43.4436,-79.6903,1
85,2290,Sheridan Garden Dr + Ford Dr,43.491864,-79.655416,1
520,2291,Postridge Dr + English Rose Ln,43.4898,-79.7155,1
24,2292,8th Line north of Falgarwood Dr,43.4726,-79.6841,1
895,2293,8th Line + Grand Blvd,43.476221,-79.688994,1
1167,2294,8th Line + Grand Blvd,43.4764,-79.6895,1
658,2295,8th Line + Lincoln Gate,43.478802,-79.692521,1
983,2296,8th Line + Lincoln Gate,43.478906,-79.69293,2
445,2297,North Ridge Trail + Prince Michael Dr,43.494782,-79.705859,1
109,2298,North Ridge Trail + Nichols Dr,43.491151,-79.711245,1
105,2299,North Ridge Trail + 8th Line,43.491477,-79.710563,1
608,2300,Oak Park Blvd + Oak Walk Dr,43.482754,-79.72202,0
1400,2301,Burnhamthorpe Rd West west of Tamarack Gate,43.537878,-79.698494,0
1544,2302,3rd Line + Rebecca St,43.410582,-79.706624,0
1545,2303,Devon Rd + Maple Grove Dr,43.476172,-79.653225,2
1546,2304,500 Great Lakes Blvd.,43.385916,-79.739218,2
1141,2305,Reynolds St + Sheddon Ave,43.4516,-79.6717,2
1017,2306,Reynolds St + Sheddon Ave,43.4515,-79.6714,2
1223,2307,Reynolds St + Palmer Ave,43.4508,-79.6701,1
49,2308,Reynolds St south of MacDonald Rd,43.4531,-79.6741,2
812,2309,Linbrook Rd + Chartwell Rd,43.46237,-79.670043,2
984,2310,Devon Rd + Wedgewood Dr,43.472509,-79.656556,1
243,2311,Devon Rd + Maple Grove Dr,43.4759,-79.6533,1
329,2312,Cornwall Rd + Cardiff Dr,43.4853,-79.6535,1
430,2313,Cornwall Rd + Cardiff Dr,43.485814,-79.653323,1
548,2314,Dundas St West + Ridgeway Dr,43.518,-79.6871,2
620,2315,Upper Middle Rd East + Buckingham Rd,43.504644,-79.670733,2
145,2316,Westoak Trails Blvd + Postmaster Dr,43.438829,-79.751619,1
814,2317,Glenashton Dr + Taunton Rd,43.479278,-79.71088,2
358,2318,Clarkson GO Station,43.5125,-79.6327,2
1401,2319,3rd Line + Pine Glen Rd,43.44835,-79.75845,1
593,2320,South Common Centre,43.543996,-79.684647,2
920,2321,South Service Rd West + Wyecroft Rd,43.3948,-79.7497,2
449,2322,Burloak Dr + Wyecroft Rd,43.392064,-79.751672,2
1243,2323,Great Lakes Blvd + Rebecca St,43.384742,-79.734001,2
331,2324,Burloak Dr + Superior Ct,43.3882,-79.7465,1
963,2325,Burloak Dr + Prince William Dr,43.3882,-79.7471,1
173,2326,Lakeshore Rd West east of Shelburne Pl,43.381828,-79.717203,1
885,2327,Lakeshore Rd West at Shell Park,43.380004,-79.717444,1
747,2328,Lakeshore Rd West + Shore Gardens,43.384003,-79.717138,1
1031,2329,Lakeshore Rd West + Chalmers St,43.3843,-79.7173,1
239,2330,Lakeshore Rd West + Cudmore Rd,43.386003,-79.717039,1
394,2331,Lakeshore Rd West + Cudmore Rd,43.3859,-79.7172,1
496,2332,Lakeshore Rd West + Mississaga St,43.3891,-79.7158,2
108,2333,Lakeshore Rd West + Mississaga St,43.3889,-79.7161,2
944,2334,Lakeshore Rd West + Triller Pl,43.39137,-79.714669,1
850,2335,Lakeshore Rd West + West River St,43.390982,-79.714641,1
723,2336,Lakeshore Rd West + Bronte Rd,43.3939,-79.7121,1
488,2337,Lakeshore Rd West + Bronte Rd,43.394576,-79.711695,1
1266,2338,Lakeshore Rd West + Jones St,43.3959,-79.7102,1
933,2339,Lakeshore Rd West + Jones St,43.396023,-79.709835,1
235,2340,Lakeshore Rd West + Nelson St,43.397188,-79.708567,2
1259,2341,Lakeshore Rd West + East St,43.3994,-79.7062,2
362,2342,Lakeshore Rd West at Bronte Athletic Park,43.4009,-79.7044,1
175,2343,Lakeshore Rd West at Bronte Athletic Park,43.4009,-79.7041,1
151,2344,Lakeshore Rd West + Solingate Dr,43.4017,-79.7032,1
223,2345,Lakeshore Rd West + Solingate Dr,43.402019,-79.702434,1
281,2346,Rebecca St + Stanfield Dr,43.4057,-79.7118,1
194,2348,Lakeshore Rd West + Stevenson Rd,43.37447,-79.721414,1
139,2349,3rd Line + Tansley Dr,43.4128,-79.7092,1
854,2350,3rd Line + Bridge Rd,43.4152,-79.7125,1
909,2351,Bridge Rd + 3rd Line,43.415824,-79.712235,1
997,2352,3rd Line + Merchants Gate,43.4345,-79.7391,1
270,2353,6th Line + Culham St,43.460169,-79.702532,1
182,2354,Westoak Trails Blvd + Shorncliffe Blvd,43.4375,-79.7531,1
377,2355,Pine Glen Rd + Proudfoot Trail,43.4529,-79.7525,1
30,2356,3rd Line + West Ham Rd,43.4467,-79.755,1
670,2357,Lakeshore Rd West + Stevenson Rd,43.3741,-79.7216,2
111,2358,Upper Middle Rd West + Postmaster Dr,43.435014,-79.745778,1
246,2360,Lakeshore Rd East + Trafalgar Rd,43.4475,-79.6665,1
1147,2383,Rebecca St + Sunset Dr,43.4045,-79.713,1
1216,2384,Rebecca St + Sussex St,43.401301,-79.716535,2
417,2387,Rebecca St + Jones St,43.3999,-79.718,1
1094,2388,Rebecca St + Bronte Rd,43.397793,-79.720197,2
1030,2389,Bridge Rd + Bronte Rd,43.3977,-79.7221,2
117,2391,Bridge Rd + Wyatt St,43.4007,-79.7214,1
796,2392,Bridge Rd + Ventura Dr,43.4018,-79.7221,1
790,2393,Loyola Catholic S. S.,43.445499,-79.732944,1
998,2394,Pilgrims Way + Windrush Dr (Second Stop),43.442188,-79.731459,1
943,2395,Pilgrims Way + Windrush Dr (First Stop),43.442746,-79.7311,1
378,2396,Pilgrims Way + Windrush Dr (First Stop),43.4408,-79.733,1
1051,2397,Pilgrims Way + Windrush Dr (Second Stop),43.4405,-79.7336,1
451,2398,Glen Abbey Gate at Abbey Park H. S.,43.435837,-79.735988,1
174,2399,Glen Abbey Gate at Abbey Park H. S.,43.4358,-79.7354,1
757,2400,Heritage Way + Kings College Dr,43.4296,-79.7368,1
1027,2401,Heritage Way + Brays Lane,43.427452,-79.737768,1
204,2402,Heritage Way + Carpenters Circle,43.426996,-79.739921,1
811,2403,Heritage Way + Reeves Gate,43.430243,-79.746257,1
708,2404,Heritage Way + Postmaster Dr,43.4326,-79.743,1
84,2405,Merchants Gate + Heritage Way,43.4326,-79.7402,2
13,2406,Heritage Way + Merchants Gate,43.432214,-79.739938,0
972,2407,Bridge Rd + Ventura Dr,43.401786,-79.722243,1
558,2413,374 South Service Rd East,43.46249,-79.681795,1
644,2417,Bronte Rd + Hixon St,43.395651,-79.716263,0
218,2419,Bronte Rd + Rebecca St,43.397055,-79.72141,1
1547,2420,Oak Park Blvd + Trafalgar Rd,43.483673,-79.714507,1
645,2421,Bronte GO Station,43.416332,-79.724001,1
886,2422,3rd Line + Bridge Rd,43.4153,-79.713,1
1137,2423,3rd Line + Upper Middle Rd West,43.4374,-79.7426,1
483,2424,3rd Line + Upper Middle Rd West,43.4377,-79.7438,1
163,2425,3rd Line + Sandpiper Rd,43.439634,-79.74593,1
406,2426,3rd Line + Westmount Dr,43.439862,-79.746756,1
1150,2427,3rd Line + Westoak Trails Blvd,43.4414,-79.7484,1
861,2428,3rd Line + Westoak Trails Blvd,43.4415,-79.7491,1
76,2429,3rd Line + Warbler Rd,43.4437,-79.7516,1
221,2430,3rd Line + Springdale Rd,43.4438,-79.7522,2
526,2431,3rd Line + Liverpool St,43.445,-79.7534,0
467,2432,3rd Line north of Pine Glen Rd,43.449147,-79.759058,0
1576,2434,Dundas St West + Hospital Gate,43.447173,-79.764565,1
1577,2435,Dundas St West + Hospital Gate,43.447701,-79.763386,1
1073,2437,Upper Middle Rd West + Dorval Dr,43.449997,-79.729341,2
884,2438,Upper Middle Rd West + Westoak Trails Blvd,43.45106,-79.728781,2
68,2439,Upper Middle Rd East + Golden Meadow Tr,43.4787,-79.6978,2
956,2440,Upper Middle Rd + Golden Meadow Tr,43.4788,-79.6974,1
576,2441,Grand Oak Trail + Westoak Trails Blvd,43.429715,-79.762041,1
1019,2442,Westoak Trails Blvd + Stratus Dr (Garth Webb SS),43.435052,-79.755677,1
1208,2443,West Oak Trails Blvd at Garth Webb S.S.,43.434579,-79.755926,2
1096,2444,Westoak Trails Blvd + Shorncliffe Blvd,43.437592,-79.752682,2
1269,2445,Pine Glen Rd + Lazio Lane,43.4501,-79.7555,2
616,2446,Proudfoot Trail south of Ridgebank Dr,43.4515,-79.7486,1
855,2447,Upper Middle Rd East east of 8th Line,43.482149,-79.693667,1
323,2448,Upper Middle Rd East + Grosvenor St,43.4846,-79.6909,1
927,2449,Upper Middle Rd East + Winston Park Dr,43.506215,-79.668664,2
190,2450,Sheridan Garden Dr + Winston Churchill Blvd,43.5001,-79.6517,1
64,2451,Proudfoot Trail + Waubanoka Way,43.4497,-79.7461,1
1197,2452,Dundas St West + Vega Blvd,43.5159,-79.6894,1
843,2453,Kerr St + Stewart St,43.444746,-79.683573,1
562,2454,2872 Bristol Circle,43.5044,-79.6757,1
237,2455,Glenashton Dr + Grosvenor St (Iroquois Ridge H.S.),43.4888,-79.6977,1
564,2456,Glen Abbey Gate + 3rd Line,43.4351,-79.7379,1
506,2457,Lakeshore Rd West + Nelson St,43.3975,-79.7085,1
44,2458,Lakeshore Rd West + East St,43.399081,-79.706769,1
273,2459,Pine Glen Rd + Lazio Ln,43.4504,-79.7554,1
903,2467,Burloak Dr + Eaton Ave,43.3802,-79.736,2
525,2468,Burloak Dr + Spruce Ave,43.378359,-79.733581,1
738,2469,Burloak Dr + Randolph Cr,43.3762,-79.7306,1
953,2471,Burloak Dr + Winston Rd,43.3744,-79.7282,0
1111,2472,Burloak Dr + Lakeshore Rd,43.3725,-79.7256,0
1609,2473,Rebecca St + Burloak Dr,43.381868,-79.737701,1
1548,2474,Rebecca St east of Burloak Dr,43.382236,-79.736941,1
57,2475,Old Abbey Ln + Montrose Abbey Dr,43.4426,-79.7108,2
224,2477,Dorval Dr + Wyecroft Rd,43.444203,-79.697023,1
1153,2478,Linbrook Dr at St Mildred's School,43.4638,-79.6683,1
524,2480,Old Abbey Ln + Maidstone Cr,43.4465,-79.7116,1
1009,2482,Old Abbey Ln + Dorval Dr,43.4478,-79.7128,1
954,2483,Dorval Dr + Old Abbey Ln,43.4483,-79.7133,1
192,2484,Dorval Dr + Greeneagle Dr,43.446629,-79.720301,2
1218,2485,Dorval Dr + Outlook Terrace,43.4464,-79.7209,1
75,2486,Monastery Dr + Dorval Dr,43.44757,-79.725393,1
16,2487,Linbrook Rd + Chamberlain Ln,43.466,-79.6661,1
446,2488,Ford Dr south of Royal Windsor Dr,43.488564,-79.651313,1
934,2489,Cornwall Rd + Maple Grove Dr,43.4798,-79.6581,2
1248,2490,Monastery Dr + Nottinghill Gate,43.444395,-79.727325,2
113,2491,Cornwall Rd at Chisholm Academy,43.4776,-79.6599,2
1199,2492,Morrison Rd + Linbrook Rd,43.468,-79.6635,1
250,2493,Great Lakes Blvd + Beechtree Cr,43.3831,-79.7318,2
338,2494,Heritage Way + Schoolmaster Cir,43.431216,-79.737989,2
60,2495,Great Lakes Blvd + Buena Vista Ct,43.3796,-79.7229,2
1110,2496,1400 Cornwall Rd,43.4758,-79.6617,1
1121,2497,Westoak Trails Blvd + 3rd Line,43.441,-79.749016,1
619,2498,4th Line + Brillinger St,43.448999,-79.737858,1
315,2499,4th Line + Glen Valley Rd,43.446935,-79.734724,1
209,2500,Westoak Trails Blvd + Glen Valley Rd,43.4519,-79.7309,1
688,2501,Westoak Trails Blvd + Treetop Terrace,43.4529,-79.7374,1
337,2502,Westoak Trails Blvd + Dale Ridge Dr,43.4514,-79.739,1
146,2503,Upper Middle Rd West + Neyagawa Blvd,43.460754,-79.719838,2
503,2504,Upper Middle Rd West + Neyagawa Blvd,43.460218,-79.719751,2
77,2505,Mowat Ave + River Oaks Blvd West,43.4622,-79.7312,1
1047,2506,Mowat Ave + Carrier Lane,43.4623,-79.7311,1
291,2507,3rd Line + Pine Glen Rd,43.448256,-79.757809,1
205,2509,3rd Line + Kingsridge Dr,43.4465,-79.7567,1
976,2510,6th Line + Miller Rd,43.463531,-79.707212,2
23,2511,6th Line + Elm Rd,43.4649,-79.7091,2
770,2512,Reynolds St south of Cornwall Rd,43.4553,-79.6783,2
426,2513,Reynolds St + Spruce St,43.4544,-79.6764,1
1053,2514,8th Line + Upper Middle Rd East,43.4806,-79.695,2
1200,2515,Upper Middle Rd West + Reeves Gate,43.4315,-79.7496,1
